problemId,tags,rating,name,solved,games,2-sat,rank,dfs and similar,divide and conquer,string suffix structures,implementation,dsu,expression parsing,data structures,brute force,binary search,trees,hashing,strings,flows,meet-in-the-middle,shortest paths,graphs,graph matchings,dp,ternary search,probabilities,bitmasks,*special,two pointers,interactive,math,matrices,number theory,constructive algorithms,geometry,combinatorics,chinese remainder theorem,greedy,schedules,sortings,fft
1395:A,brute force+math,1000.0,Boboniu Likes to Color Balls,21570,False,False,pupil,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1394:E,strings,3500.0,Boboniu and Banknote Collection,82,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1394:D,dp+greedy+sortings+trees,2800.0,Boboniu and Jianghu,525,False,False,grandmaster,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1394:C,binary search+geometry+ternary search,2600.0,Boboniu and String,754,False,False,grandmaster,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1394:B,brute force+dfs and similar+graphs+hashing,2300.0,Boboniu Walks on Graph,1643,False,False,master,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1394:A,dp+greedy+sortings+two pointers,1800.0,Boboniu Chats with Du,5929,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1393:E2,dp+hashing+implementation+string suffix structures+strings+two pointers,3200.0,Twilight and Ancient Scroll (harder version),203,False,False,grandmaster,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1393:E1,dp+hashing+implementation+string suffix structures+strings,2800.0,Twilight and Ancient Scroll (easier version),264,False,False,grandmaster,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1393:D,dfs and similar+dp+implementation+shortest paths,2100.0,Rarity and New Dress,3523,False,False,master,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1393:C,constructive algorithms+greedy+math+sortings,1700.0,Pinkie Pie Eats Patty-cakes,9505,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1393:B,constructive algorithms+data structures+greedy+implementation,1400.0,Applejack and Storages,15059,False,False,specialist,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1393:A,greedy+math,800.0,"Rainbow Dash, Fluttershy and Chess Coloring",19768,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1392:I,fft+graphs+math,3300.0,Kevin and Grid,123,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1392:H,combinatorics+dp+math+probabilities,3000.0,ZS Shuffles Cards,440,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1392:G,bitmasks+dfs and similar+dp+math+shortest paths,2900.0,Omkar and Pies,383,False,False,grandmaster,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1392:F,binary search+constructive algorithms+data structures+greedy+math,2400.0,Omkar and Landslide,1762,False,False,grandmaster,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1392:E,bitmasks+constructive algorithms+interactive+math,2100.0,Omkar and Duck,2976,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1392:D,dp+greedy,1700.0,Omkar and Bed Wars,7725,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1392:C,greedy+implementation,1200.0,Omkar and Waterslide,16901,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1392:B,implementation+math,800.0,Omkar and Infinity Clock,17695,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1392:A,greedy+math,800.0,Omkar and Password,19103,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1391:E,constructive algorithms+dfs and similar+graphs+greedy+trees,2600.0,Pairs of Pairs,1147,False,False,grandmaster,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1391:D,bitmasks+brute force+constructive algorithms+dp+greedy+implementation,2000.0,505,4436,False,False,candidate master,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1391:C,combinatorics+dp+graphs+math,1500.0,Cyclic Permutations ,13452,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1391:B,brute force+greedy+implementation,800.0,Fix You,23309,False,False,pupil,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1391:A,constructive algorithms+math,800.0,Suborrays,23114,False,False,pupil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1389:G,dfs and similar+dp+graphs+trees,2800.0,Directing Edges,294,False,False,grandmaster,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389:F,data structures+dp+graph matchings+sortings,2600.0,Bicolored Segments,840,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1389:E,math+number theory,2200.0,Calendar Ambiguity,2868,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
